segment_id,county
FL5520P_0.000_1.380,Doña Ana
FL5524P_0.000_0.975,Doña Ana
FL5525P_0.000_0.450,Doña Ana
FL5527P_0.000_2.162,Doña Ana
FL5528P_0.000_0.833,Doña Ana
FL5531P_0.000_2.443,Doña Ana
FL5537M_1.217_1.528,Doña Ana
FL5537P_0.000_1.528,Doña Ana
FL5540P_0.000_2.407,Doña Ana
FL5541P_0.000_1.457,Doña Ana
FL5542P_0.000_1.023,Doña Ana
FL5544P_0.000_1.418,Doña Ana
FL5545P_0.000_2.039,Doña Ana
FL5546P_0.000_2.288,Doña Ana
FL5547P_0.000_1.695,Doña Ana
FL5549P_0.000_1.192,Doña Ana
FL5551P_0.000_0.862,Doña Ana
FL5554P_0.000_1.015,Doña Ana
FL5556P_0.000_0.846,Doña Ana
FL5557M_1.187_1.618,Doña Ana
FL5557M_1.839_2.198,Doña Ana
FL5557P_0.000_4.152,Doña Ana
FL5558M_0.000_3.618,Doña Ana
FL5558P_0.000_3.806,Doña Ana
FL5560P_0.000_0.911,Doña Ana
FL5562P_0.000_0.561,San Miguel
FL5564P_0.000_0.632,Doña Ana
FL5567P_0.000_0.848,Doña Ana
FL5569P_0.000_1.493,Doña Ana
FL5574P_0.000_1.513,Doña Ana
FL5581P_0.000_1.050,Doña Ana
FL5582P_0.000_0.769,Doña Ana
FL5585P_0.000_1.523,Doña Ana
FL5586P_0.000_0.466,Doña Ana
FL5588P_0.000_1.617,Doña Ana
FL5589P_0.000_0.560,Doña Ana
FL5590P_0.000_1.532,Doña Ana
FL5593M_0.000_1.590,Doña Ana
FL5593P_0.000_2.061,Doña Ana
FL5595P_0.000_1.159,Doña Ana
FL5598M_0.000_0.646,Doña Ana
FL5598P_0.000_0.646,Doña Ana
FL5599P_0.000_0.797,Doña Ana
FL5603P_0.000_1.302,Doña Ana
FL5606P_0.000_0.853,Doña Ana
FL5607P_0.000_4.405,Doña Ana
FL5608M_0.000_2.245,Doña Ana
FL5608P_0.000_2.245,Doña Ana
FL5609P_0.000_1.468,Doña Ana
FL5610P_0.000_4.878,Doña Ana
FL5613P_0.000_0.304,Doña Ana
FL5614M_0.000_4.208,Doña Ana
FL5614P_0.000_4.208,Doña Ana
FL5615P_0.000_0.832,Doña Ana
FL5616P_0.000_0.652,Doña Ana
FL5617P_0.000_0.207,McKinley
FL5618P_0.000_0.361,McKinley
FL5620P_0.000_0.480,Eddy
FL5621P_0.000_2.010,Eddy
FL5622P_0.000_0.819,Eddy
FL5623P_0.000_0.561,Eddy
FL5624P_0.000_0.370,Eddy
FL5625P_0.000_0.299,Eddy
FL5626P_0.000_2.114,Eddy
FL5627P_0.000_0.503,Eddy
FL5628P_0.000_0.990,Eddy
FL5629P_0.000_0.290,Eddy
FL5631P_0.000_0.421,McKinley
FL5632P_0.000_0.785,McKinley
FL5633P_0.000_0.435,McKinley
FL5634P_0.000_0.426,McKinley
FL5636P_0.000_0.250,McKinley
FL5637P_0.000_0.195,McKinley
FL5638P_0.000_0.638,McKinley
FL5639P_0.000_0.070,Roosevelt
FL5640P_0.000_3.924,Eddy
FL5641P_0.000_0.665,Eddy
FL5642P_0.000_1.006,Eddy
FL5643P_0.000_2.085,Eddy
FL5644P_0.000_1.403,Eddy
FL5645P_0.000_1.015,Eddy
FL5646P_0.000_0.360,Eddy
FL5647P_0.000_6.276,Eddy
FL5648P_0.000_0.420,McKinley
FL5649P_0.000_0.405,McKinley
FL5652P_0.000_0.969,Colfax
FL5653P_0.000_0.195,McKinley
FL5655P_0.000_0.460,Colfax
FL5656P_0.000_0.975,Colfax
FL5657P_0.000_0.720,McKinley
FL5658P_0.000_0.580,McKinley
FL5659P_0.000_0.221,McKinley
FL5661P_0.000_0.625,San Miguel
FL5662P_0.000_1.250,San Miguel
FL5663P_0.000_1.075,San Miguel
FL5668P_0.000_0.739,Colfax
FL5670P_0.000_0.623,Santa Fe
FL5671P_0.000_0.319,Santa Fe
FL5672P_0.000_0.694,Santa Fe
FL5674P_0.000_0.561,Santa Fe
FL5677M_1.826_2.525,Santa Fe
FL5677P_0.000_2.696,Santa Fe
FL5679P_0.000_0.394,Santa Fe
FL5680P_0.000_0.901,Santa Fe
FL5686P_0.000_1.121,Santa Fe
FL5688P_0.000_0.294,Santa Fe
FL5690P_0.000_0.529,McKinley
FL5691P_0.000_0.145,McKinley
FL5693P_0.000_0.868,McKinley
FL5694P_0.000_0.311,McKinley
FL5695P_0.000_0.201,McKinley
FL5696P_0.000_0.433,McKinley
FL5697P_0.000_0.170,McKinley
FL5698P_0.000_0.738,McKinley
FL5699P_0.000_0.455,McKinley
FL5700P_0.000_0.414,McKinley
FL5705P_0.000_2.695,Chaves
FL5706P_0.000_3.090,Chaves
FL5708P_0.000_0.305,McKinley
FL5709P_0.000_0.574,McKinley
FL5710P_0.000_2.049,Chaves
FL5711P_0.000_2.773,Chaves
FL5712P_0.000_2.269,Chaves
FL5713P_0.000_1.769,Chaves
FL5714P_0.000_2.200,Chaves
FL5715P_0.000_3.301,Chaves
FL5716P_0.000_2.525,Chaves
FL5717P_0.000_0.135,Chaves
FL5718P_0.000_0.249,Santa Fe
FL5720P_0.000_1.030,Chaves
FL5721M_0.000_0.461,Chaves
FL5721P_0.000_0.460,Chaves
FL5722P_0.000_5.074,Chaves
FL5723P_0.000_1.062,Chaves
FL5724P_0.000_3.507,Chaves
FL5725P_0.000_2.304,Chaves
FL5726P_0.000_0.726,Santa Fe
FL5727P_0.000_0.260,Santa Fe
FL5728P_0.000_0.845,Santa Fe
FL5729P_0.000_0.921,Santa Fe
FL5730P_0.000_1.161,Santa Fe
FL5732P_0.000_2.443,Santa Fe
FL5733M_0.000_2.094,Santa Fe
FL5733P_0.000_2.411,Santa Fe
FL5734P_0.000_0.846,Santa Fe
FL5735P_0.000_0.346,Santa Fe
FL5736P_0.000_0.328,Santa Fe
FL5737P_0.000_1.032,Santa Fe
FL5738M_0.000_0.479,Santa Fe
FL5738P_0.000_2.996,Santa Fe
FL5739P_0.000_0.245,Santa Fe
FL5740P_0.000_0.902,Santa Fe
FL5742P_0.000_2.092,Santa Fe
FL5743P_0.000_0.897,Santa Fe
FL5744P_0.000_0.965,Santa Fe
FL5745P_0.000_0.644,Santa Fe
FL5746P_0.000_1.404,Santa Fe
FL5749P_0.000_1.300,Santa Fe
FL5750P_0.000_0.602,Santa Fe
FL5751P_0.000_2.052,Santa Fe
FL5755P_0.000_0.608,Santa Fe
FL5756P_0.000_0.736,Santa Fe
FL5757P_0.000_0.861,Santa Fe
FL5758P_0.000_1.373,Santa Fe
FL5759P_0.000_1.140,Santa Fe
FL5760P_0.000_0.384,Santa Fe
FL5761P_0.000_0.762,Santa Fe
FL5762P_0.000_0.580,Santa Fe
FL5763M_0.809_1.177,Santa Fe
FL5763P_0.000_3.077,Santa Fe
FL5764P_0.000_1.164,Santa Fe
FL5765P_0.000_1.837,Santa Fe
FL5766P_0.000_1.400,Santa Fe
FL5768P_0.000_0.525,Santa Fe
FL5770P_0.000_1.056,Santa Fe
FL5775P_0.000_0.505,Santa Fe
FL5778P_0.000_1.099,Santa Fe
FL5785P_0.000_0.176,Santa Fe
FL5786P_0.000_0.465,Santa Fe
FL5788P_0.000_0.331,Santa Fe
FL5802M_0.000_1.419,Santa Fe
FL5802P_0.000_2.449,Santa Fe
FL5803P_0.000_0.482,Santa Fe
FL5804M_0.000_3.040,Santa Fe
FL5804P_0.000_3.042,Santa Fe
FL5805P_0.000_1.781,Santa Fe
FL5807M_0.000_0.294,Santa Fe
FL5807P_0.000_0.294,Santa Fe
FL5811P_0.000_3.455,Bernalillo
FL5815P_0.000_1.730,Chaves
FL5816P_0.000_0.857,Chaves
FL5817P_0.000_2.210,Chaves
FL5818P_0.000_6.142,Chaves
FL5820M_0.000_0.399,Chaves
FL5820P_0.000_0.465,Chaves
FL5823P_0.000_0.948,McKinley
FL5824P_0.000_0.340,McKinley
FL5825P_0.000_0.479,McKinley
FL5826P_0.000_0.345,McKinley
FL5827P_0.000_0.485,McKinley
FL5828P_0.000_0.314,McKinley
FL5829P_0.000_0.460,McKinley
FL5830P_0.000_0.594,McKinley
FL5831P_0.000_0.130,McKinley
FL5832P_0.000_0.325,McKinley
FL5833P_0.000_0.145,Grant
FL5834P_0.000_0.180,Grant
FL5835P_0.000_1.852,Grant
FL5838P_0.000_1.186,Valencia
FL5839M_0.946_1.039,Valencia
FL5839P_0.000_1.039,Valencia
FL5840P_0.000_0.209,Grant
FL5841P_0.000_1.394,Valencia
FL5842P_0.000_2.441,Grant
FL5843P_0.000_2.002,Luna
FL5844P_0.000_0.353,Grant
FL5845P_0.000_0.999,Grant
FL5846P_0.000_2.052,Grant
FL5848P_0.000_0.781,Grant
FL5849P_0.000_2.084,Grant
FL5850P_0.000_1.036,Grant
FL5851P_0.000_0.720,Grant
FL5852P_0.000_0.616,Grant
FL5854P_0.000_1.060,Grant
FL5855P_0.000_1.455,Grant
FL5856P_0.000_0.999,Otero
FL5857P_0.000_0.396,Otero
FL5858P_0.000_1.357,Otero
FL5859M_0.241_0.535,Otero
FL5859P_0.000_0.535,Otero
FL5861P_0.000_0.875,Socorro
FL5862P_0.000_2.822,Socorro
FL5863P_0.000_1.339,Socorro
FL5864P_0.000_1.109,Otero
FL5865P_0.000_1.224,Otero
FL5866P_0.000_0.932,Otero
FL5867P_0.000_1.420,Otero
FL5868P_0.000_0.916,Otero
FL5869P_0.000_0.650,Otero
FL5871P_0.000_0.894,Luna
FL5872P_0.000_2.778,Doña Ana
FL5873P_0.000_0.661,Doña Ana
FL5874P_0.000_1.665,Doña Ana
FL5875P_0.000_1.263,San Juan
FL5876P_0.000_0.500,San Juan
FL5877P_0.000_0.755,San Juan
FL5878P_0.000_0.510,San Juan
FL5880P_0.000_0.459,Los Alamos
FL5881P_0.000_0.197,Los Alamos
FL5882P_0.000_0.144,Los Alamos
FL5883P_0.000_0.449,Los Alamos
FL5884P_0.000_1.188,Los Alamos
FL5885P_0.000_1.251,Los Alamos
FL5886P_0.000_1.948,Los Alamos
FL5887P_0.000_0.937,Los Alamos
FL5888M_0.308_0.771,Los Alamos
FL5888P_0.000_2.154,Los Alamos
FL5889P_0.000_0.976,Los Alamos
FL5890P_0.000_1.952,Los Alamos
FL5891P_0.000_0.543,Los Alamos
FL5892P_0.000_0.563,Los Alamos
FL5893P_0.000_0.592,Los Alamos
FL5894P_0.000_0.387,Los Alamos
FL5895P_0.000_0.326,Los Alamos
FL5896P_0.000_0.245,Los Alamos
FL5897P_0.000_0.160,Los Alamos
FL5905P_0.000_1.354,Los Alamos
FL5906P_0.000_1.757,Los Alamos
FL5907P_0.000_0.851,Los Alamos
FL5908P_0.000_2.003,Los Alamos
FL5909P_0.000_2.037,Curry
FL5910P_0.000_1.571,Otero
FL5912P_0.000_0.954,Otero
FL5924P_0.000_1.670,Santa Fe
FL5925P_0.000_2.683,Cibola
FL5928P_0.000_0.717,Santa Fe
FL5929P_0.000_1.430,Curry
FL5930P_0.000_1.834,San Juan
FL5931P_0.000_0.136,Bernalillo
FL5932P_0.000_1.118,Bernalillo
FL5933M_0.000_0.140,Santa Fe
FL5933P_0.000_0.762,Santa Fe
FL5934M_0.358_0.445,Bernalillo
FL5934P_0.000_0.445,Bernalillo
FL5935M_1.444_2.701,Bernalillo
FL5935M_4.442_5.051,Bernalillo
FL5935P_0.000_5.051,Bernalillo
FL5937M_0.307_0.999,Bernalillo
FL5937P_0.000_0.999,Bernalillo
FL5938M_0.000_0.152,Bernalillo
FL5938P_0.000_0.162,Bernalillo
FL5939P_0.000_2.229,Bernalillo
FL5940P_0.000_0.179,Bernalillo
FL5941P_0.000_1.200,Bernalillo
FL5942P_0.000_0.416,Bernalillo
FL5943P_0.000_1.201,Bernalillo
FL5944P_0.000_0.900,Bernalillo
FL5945P_0.000_3.231,San Juan
FL5952P_0.000_0.806,Cibola
FL5953P_0.000_1.245,Cibola
FL5956P_0.000_1.890,Cibola
FL5960P_0.000_0.860,Lincoln
FL5961P_0.000_1.041,Lincoln
FL5962P_0.000_2.007,Lincoln
FL5963P_0.000_3.223,Lincoln
FL5964P_0.000_1.550,Lincoln
FL5965P_0.000_0.956,Lincoln
FL5966P_0.000_1.230,Lincoln
FL5967P_0.000_2.356,Lincoln
FL5968P_0.000_0.349,Lincoln
FL5969P_0.000_0.180,Lincoln
FL5970P_0.000_1.048,Lincoln
FL5972P_0.000_2.564,Lincoln
FL5973P_0.000_0.730,Lincoln
FL5974P_0.000_0.389,Lincoln
FL5975P_0.000_1.893,Lincoln
FL5976P_0.000_0.522,Lincoln
FL5978P_0.000_0.110,Lincoln
FL5979P_0.000_0.415,Lincoln
FL5980P_0.000_0.908,Lincoln
FL5985P_0.000_1.476,Taos
FL5986P_0.000_2.880,Taos
FL5987P_0.000_2.230,Taos
FL5988P_0.000_1.247,Taos
FL5989P_0.000_0.185,Taos
FL5990P_0.000_2.238,Taos
FL6002P_0.000_0.890,Taos
FL6003P_0.000_0.287,Taos
FL6005P_0.000_0.783,Taos
FL6008P_0.000_0.120,Taos
FL6009P_0.000_0.170,Taos
FL6010P_0.000_0.797,Taos
FL6011P_0.000_0.590,Bernalillo
FL6012M_0.000_0.706,Bernalillo
FL6012P_0.000_0.709,Bernalillo
FL6013M_0.411_0.948,Bernalillo
FL6013P_0.000_0.948,Bernalillo
FL6023P_0.000_0.979,Bernalillo
FL6041P_0.000_0.813,Sandoval
FL6042P_0.000_1.193,Sandoval
FL6043P_0.000_0.128,Sandoval
FL6044P_0.000_0.178,Sandoval
FL6045P_0.000_0.237,Sandoval
FL6046P_0.000_1.220,Sandoval
FL6051P_0.000_0.285,Chaves
FL6060P_0.000_0.721,Sandoval
FL6061P_0.000_1.059,Sandoval
FL6100P_0.000_0.637,Union
FL6105P_0.000_0.877,Union
FL6107P_0.000_0.466,Union
FL6151M_0.018_0.948,Sandoval
FL6151P_0.000_0.948,Sandoval
FL6152P_0.000_2.357,Sandoval
FL6154M_0.000_1.075,Sandoval
FL6154P_0.000_1.525,Sandoval
FL6155M_0.000_2.940,Sandoval
FL6155P_0.000_2.940,Sandoval
FL6157P_0.000_7.426,Sandoval
FL6158P_0.000_2.199,Sandoval
FL6159P_0.000_2.276,Sandoval
FL6160P_0.000_3.854,Sandoval
FL6162P_0.000_0.525,Sandoval
FL6163P_0.000_0.595,Sandoval
FL6164P_0.000_0.915,Sandoval
FL6165P_0.000_0.902,Sandoval
FL6166M_0.000_0.373,Sandoval
FL6166P_0.000_0.876,Sandoval
FL6167P_0.000_0.859,Sandoval
FL6168P_0.000_0.979,Sandoval
FL6169P_0.000_2.330,Sandoval
FL6200P_0.000_0.859,Sierra
FL6201P_0.000_0.527,Sierra
FL6202P_0.000_1.312,Sierra
FL6204P_0.000_0.120,Sierra
FL6241P_0.000_1.355,Doña Ana
FL6242P_0.000_1.289,Doña Ana
FL6243P_0.000_1.130,Doña Ana
FL6250P_0.000_2.263,Doña Ana
FL6251M_0.017_1.661,Doña Ana
FL6251P_0.000_1.661,Doña Ana
FL6301P_0.000_1.112,Doña Ana
FL6303P_0.000_0.229,Doña Ana
FL6306P_0.000_0.707,Socorro
FL6307P_0.000_0.509,Grant
FL6318P_0.000_1.431,Chaves
FL6400P_0.000_0.232,Grant
FL6401P_0.000_0.443,Grant
FL6403P_0.000_0.827,Grant
FL6404P_0.000_0.534,Grant
FL6410P_0.000_0.582,Grant
FL6412P_0.000_1.301,Grant
FL6530P_0.000_1.487,San Juan
FL6600P_0.000_1.834,Bernalillo
FL6602P_0.000_0.270,Bernalillo
FL6604M_0.784_3.085,Bernalillo
FL6604P_0.000_3.080,Bernalillo
FL6605M_0.000_0.241,Bernalillo
FL6605P_0.000_1.230,Bernalillo
FL6606P_0.000_0.421,Bernalillo
FL6608M_0.000_0.056,Bernalillo
FL6608P_0.000_0.494,Bernalillo
FL6609P_0.000_0.255,Bernalillo
FL6610P_0.000_0.434,Bernalillo
FL6611P_0.000_2.473,Bernalillo
FL6613P_0.000_0.284,Bernalillo
FL7000P_0.000_0.896,Colfax
FL7030P_0.000_1.325,Lincoln
FL7031P_0.000_2.731,Lincoln
FL7032P_0.000_0.606,Lincoln
FL7150P_0.000_0.196,Union
I10M_0.000_34.287,Hidalgo
I10M_34.287_54.498,Grant
I10M_54.498_110.138,Luna
I10M_110.138_164.376,Doña Ana
I10P_0.000_34.290,Hidalgo
I10P_34.290_54.506,Grant
I10P_54.506_110.153,Luna
I10P_110.153_164.376,Doña Ana
I25M_0.000_51.833,Doña Ana
I25M_51.833_103.916,Sierra
I25M_103.916_185.313,Socorro
I25M_185.313_208.617,Valencia
I25M_208.617_236.166,Bernalillo
I25M_236.166_264.336,Sandoval
I25M_264.336_304.048,Santa Fe
I25M_304.048_365.212,San Miguel
I25M_365.212_403.800,Mora
I25M_403.800_461.738,Colfax
I25P_0.000_51.818,Doña Ana
I25P_51.818_103.913,Sierra
I25P_103.913_185.277,Socorro
I25P_185.277_208.606,Valencia
I25P_208.606_236.159,Bernalillo
I25P_236.159_264.298,Sandoval
I25P_264.298_304.110,Santa Fe
I25P_304.110_365.251,San Miguel
I25P_365.251_403.843,Mora
I25P_403.843_461.737,Colfax
I40M_0.000_69.088,McKinley
I40M_69.088_132.010,Cibola
I40M_132.010_183.855,Bernalillo
I40M_183.855_190.914,Santa Fe
I40M_190.914_239.347,Torrance
I40M_239.347_308.124,Guadalupe
I40M_308.124_373.309,Quay
I40P_0.000_69.079,McKinley
I40P_69.079_132.021,Cibola
I40P_132.021_183.877,Bernalillo
I40P_183.877_190.879,Santa Fe
I40P_190.879_239.387,Torrance
I40P_239.387_308.167,Guadalupe
I40P_308.167_373.309,Quay
NM101M_1.233_1.399,Doña Ana
NM101P_0.000_1.399,Doña Ana
NM102P_0.000_36.705,Harding
NM102P_36.705_46.291,Union
NM103P_0.000_3.958,Catron
NM104M_0.000_0.693,San Miguel
NM104M_106.205_106.843,Quay
NM104P_0.000_100.602,San Miguel
NM104P_100.602_106.843,Quay
NM105P_0.000_6.324,San Miguel
NM105P_6.324_8.958,Mora
NM106M_0.000_0.309,Santa Fe
NM106P_0.000_0.835,Santa Fe
NM107P_0.000_41.281,Socorro
NM108P_0.000_23.392,Curry
NM109P_0.000_7.749,Valencia
NM110P_0.000_3.795,Rio Arriba
NM1113P_0.000_5.424,Hidalgo
NM111P_0.000_0.296,Taos
NM111P_0.296_19.489,Rio Arriba
NM112P_0.000_44.634,Rio Arriba
NM113P_0.000_20.480,Hidalgo
NM113P_20.480_20.641,Grant
NM114P_0.000_47.050,Roosevelt
NM115P_0.000_3.448,Rio Arriba
NM116P_0.000_8.880,Socorro
NM116P_8.880_15.724,Valencia
NM117P_0.000_62.069,Cibola
NM118M_16.433_26.037,McKinley
NM118P_0.000_36.847,McKinley
NM119P_0.000_5.067,Guadalupe
NM11P_0.000_34.148,Luna
NM120P_0.000_9.065,Colfax
NM120P_9.065_64.647,Mora
NM120P_64.647_106.998,Harding
NM120P_106.998_118.818,Union
NM121P_0.000_8.525,Mora
NM122M_23.410_38.783,Cibola
NM122P_0.000_22.056,McKinley
NM122P_22.056_38.783,Cibola
NM124M_23.429_25.408,Cibola
NM124P_0.000_25.724,Cibola
NM125P_0.000_25.424,Lea
NM126P_0.000_9.925,Sandoval
NM126P_9.925_10.452,Rio Arriba
NM126P_10.452_38.305,Sandoval
NM127P_0.000_3.016,Colfax
NM128P_0.000_19.213,Eddy
NM128P_19.213_60.188,Lea
NM129P_0.000_11.147,Guadalupe
NM129P_11.147_17.404,San Miguel
NM12P_0.000_74.225,Catron
NM130P_0.000_21.740,Otero
NM131P_0.000_2.403,Torrance
NM132M_0.000_1.136,Lea
NM132P_0.000_19.972,Lea
NM133P_0.000_3.639,Lea
NM134P_0.000_21.927,San Juan
NM134P_21.927_22.375,McKinley
NM136M_0.000_9.170,Doña Ana
NM136P_0.000_9.170,Doña Ana
NM137P_0.000_54.963,Eddy
NM138P_0.000_0.665,Doña Ana
NM13P_0.000_35.945,Chaves
NM140P_0.000_2.818,Doña Ana
NM142P_0.000_13.523,Sierra
NM143P_0.000_6.159,Luna
NM144P_0.000_0.330,San Miguel
NM145P_0.000_3.471,Hidalgo
NM146P_0.000_19.167,Grant
NM147P_0.000_1.098,Bernalillo
NM14M_0.040_0.166,Bernalillo
NM14M_5.711_6.053,Bernalillo
NM14M_38.125_38.484,Santa Fe
NM14M_44.594_47.256,Santa Fe
NM14M_52.021_53.704,Santa Fe
NM14P_0.000_10.495,Bernalillo
NM14P_10.495_14.353,Sandoval
NM14P_14.353_47.253,Santa Fe
NM14P_52.021_53.704,Santa Fe
NM150P_0.000_14.520,Taos
NM152P_0.000_31.811,Grant
NM152P_31.811_65.718,Sierra
NM153P_0.000_3.842,Grant
NM154P_0.000_4.199,Doña Ana
NM156P_0.000_31.110,Guadalupe
NM156P_31.110_60.067,Quay
NM157P_0.000_1.741,Doña Ana
NM158P_0.000_0.913,Doña Ana
NM159P_0.000_26.162,Catron
NM15P_0.000_39.324,Grant
NM15P_39.324_43.723,Catron
NM161P_0.000_31.119,Mora
NM162P_0.000_2.577,Rio Arriba
NM163P_0.000_0.919,Socorro
NM163P_0.919_39.663,Catron
NM165M_0.000_0.393,Sandoval
NM165P_0.000_15.643,Sandoval
NM165P_15.643_16.432,Bernalillo
NM166P_0.000_1.657,Socorro
NM169P_0.000_36.267,Socorro
NM16P_0.000_6.354,Sandoval
NM16P_6.354_10.081,Santa Fe
NM16P_10.081_10.489,Sandoval
NM170P_0.000_19.490,San Juan
NM172P_0.000_28.174,Chaves
NM173P_0.000_18.147,San Juan
NM174P_0.000_4.833,Catron
NM175P_0.000_1.536,Lea
NM176M_34.008_34.933,Lea
NM176P_0.000_41.004,Lea
NM177P_0.000_0.826,Sierra
NM179P_0.000_2.062,Sierra
NM17P_0.000_9.583,Rio Arriba
NM181M_0.000_0.214,Sierra
NM181P_0.000_11.857,Sierra
NM182P_0.000_1.396,Doña Ana
NM183P_0.000_1.248,Doña Ana
NM184P_0.000_0.555,Doña Ana
NM185M_0.000_0.996,Doña Ana
NM185P_0.000_35.430,Doña Ana
NM186P_0.000_1.233,Doña Ana
NM187P_0.000_10.971,Doña Ana
NM187P_10.971_36.304,Sierra
NM188M_0.000_2.922,Doña Ana
NM188P_0.000_2.930,Doña Ana
NM189P_0.000_1.164,Doña Ana
NM18M_7.629_52.955,Lea
NM18P_0.000_72.044,Lea
NM190P_0.000_2.101,Chaves
NM192P_0.000_2.368,Doña Ana
NM193P_0.000_41.869,Colfax
NM195P_0.000_5.029,Sierra
NM196P_0.000_12.042,Taos
NM197P_0.000_30.714,Sandoval
NM198P_0.000_2.661,Luna
NM19P_0.000_10.258,Curry
NM1P_0.000_10.901,Sierra
NM1P_10.901_61.350,Socorro
NM200M_0.000_8.426,Eddy
NM200P_0.000_8.429,Eddy
NM202P_0.000_12.399,Roosevelt
NM203P_0.000_10.428,De Baca
NM204P_0.000_10.894,Colfax
NM205P_0.000_4.173,Lea
NM206M_0.000_1.079,Lea
NM206M_18.112_19.816,Lea
NM206M_82.662_83.688,Roosevelt
NM206P_0.000_41.151,Lea
NM206P_41.151_83.644,Roosevelt
NM207P_0.000_6.101,Lea
NM208M_0.000_3.491,Lea
NM208P_0.000_3.491,Lea
NM209M_0.000_1.259,Curry
NM209M_81.343_82.984,Quay
NM209P_0.000_38.016,Curry
NM209P_38.016_82.984,Quay
NM20P_0.000_5.808,Chaves
NM20P_5.808_45.738,De Baca
NM210P_0.000_4.001,Quay
NM211P_0.000_6.395,Grant
NM212P_0.000_4.105,De Baca
NM213M_2.546_2.699,Doña Ana
NM213P_0.000_6.108,Doña Ana
NM215P_0.000_3.042,Rio Arriba
NM216P_0.000_6.470,Eddy
NM217P_0.000_10.566,Bernalillo
NM218P_0.000_1.709,Lea
NM219P_0.000_15.209,Guadalupe
NM21M_34.053_34.212,Colfax
NM21P_0.000_34.212,Colfax
NM220P_0.000_15.999,Lincoln
NM221P_0.000_4.638,Rio Arriba
NM223P_0.000_2.194,San Miguel
NM224P_0.000_15.718,Curry
NM225P_0.000_2.152,Doña Ana
NM226P_0.000_2.517,Doña Ana
NM227M_1.762_1.848,Doña Ana
NM227M_1.918_2.014,Doña Ana
NM227P_0.000_2.014,Doña Ana
NM228P_0.000_1.813,Doña Ana
NM229P_0.000_10.262,Eddy
NM22P_0.000_13.934,Sandoval
NM230P_0.000_4.804,Taos
NM231P_0.000_4.996,Quay
NM233P_0.000_0.851,Rio Arriba
NM235P_0.000_17.879,Roosevelt
NM236P_0.000_20.797,Roosevelt
NM237P_0.000_2.400,Quay
NM238P_0.000_19.308,Lea
NM240P_0.000_6.170,Taos
NM241P_0.000_9.847,Curry
NM243P_0.000_2.548,Eddy
NM243P_2.548_8.207,Lea
NM244P_0.000_29.182,Otero
NM245P_0.000_7.037,Curry
NM246P_0.000_54.145,Lincoln
NM246P_54.145_80.117,Chaves
NM247P_0.000_44.774,Lincoln
NM247P_44.774_48.360,De Baca
NM248P_0.000_6.337,Lea
NM249P_0.000_36.472,Chaves
NM249P_36.472_44.068,Lea
NM24P_0.000_25.896,Otero
NM24P_25.896_49.801,Chaves
NM250P_0.000_4.144,San Miguel
NM252P_0.000_12.132,De Baca
NM252P_12.132_43.039,Quay
NM253P_0.000_3.812,Chaves
NM254P_0.000_4.330,Chaves
NM255P_0.000_3.113,Chaves
NM256P_0.000_8.321,Chaves
NM258P_0.000_8.965,Roosevelt
NM261P_0.000_4.567,Chaves
NM262P_0.000_17.560,Roosevelt
NM263P_0.000_5.739,Valencia
NM264M_0.000_16.178,McKinley
NM264P_0.000_16.452,McKinley
NM266P_0.000_6.569,San Miguel
NM267P_0.000_23.842,Roosevelt
NM267P_23.842_32.156,Curry
NM268P_0.000_18.667,Curry
NM268P_18.667_27.690,Quay
NM26P_0.000_36.244,Luna
NM26P_36.244_37.168,Sierra
NM26P_37.168_47.902,Doña Ana
NM271P_0.000_24.139,Mora
NM272P_0.000_9.311,De Baca
NM273M_6.381_6.685,Doña Ana
NM273M_9.007_9.322,Doña Ana
NM273P_0.000_14.004,Doña Ana
NM275P_0.000_11.088,Curry
NM275P_11.088_15.104,Quay
NM276P_0.000_4.784,San Miguel
NM278P_0.000_33.418,Quay
NM279P_0.000_13.867,Cibola
NM27P_0.000_3.699,Luna
NM27P_3.699_29.726,Sierra
NM281P_0.000_6.691,San Miguel
NM282P_0.000_1.056,San Juan
NM283P_0.000_13.841,San Miguel
NM286P_0.000_0.565,Quay
NM288P_0.000_27.468,Curry
NM289P_0.000_1.834,Curry
NM28M_28.082_28.691,Doña Ana
NM28M_29.380_30.369,Doña Ana
NM28P_0.000_30.369,Doña Ana
NM290P_0.000_6.868,Sandoval
NM291P_0.000_1.011,Santa Fe
NM291P_1.011_3.626,Rio Arriba
NM292M_1.041_1.386,Doña Ana
NM292P_0.000_1.386,Doña Ana
NM293P_0.000_4.911,Grant
NM294P_0.000_15.760,De Baca
NM29P_0.000_1.068,Rio Arriba
NM2P_0.000_6.066,Eddy
NM2P_6.066_32.848,Chaves
NM300M_0.000_0.232,Santa Fe
NM300P_0.000_6.379,Santa Fe
NM302P_0.000_10.445,San Juan
NM304P_0.000_14.487,Socorro
NM304P_14.487_23.137,Valencia
NM305P_0.000_0.504,Rio Arriba
NM309M_0.399_0.798,Valencia
NM309M_2.213_2.431,Valencia
NM309P_0.000_2.431,Valencia
NM30M_0.000_0.214,Santa Fe
NM30M_4.775_5.090,Rio Arriba
NM30M_8.347_8.551,Rio Arriba
NM30P_0.000_3.836,Santa Fe
NM30P_3.836_8.551,Rio Arriba
NM311P_0.000_22.852,Curry
NM312P_0.000_6.084,Quay
NM312P_6.084_8.075,Curry
